# step, loss_train, loss_test, metrics_test
2.700000000000000000e+02 2.724466562271118164e+00 5.165206640958786011e-02 1.053932961076498032e-02 1.637879312038421631e-01 1.729359937598928809e-04 2.724466562271118164e+00 5.165206640958786011e-02 1.053932961076498032e-02 1.637879312038421631e-01 1.729359937598928809e-04
2.800000000000000000e+02 2.598941087722778320e+00 1.427730023860931396e-01 1.204590871930122375e-02 1.028257980942726135e-01 1.619968243176117539e-04 2.598941087722778320e+00 1.427730023860931396e-01 1.204590871930122375e-02 1.028257980942726135e-01 1.619968243176117539e-04
2.900000000000000000e+02 2.549803733825683594e+00 1.470027863979339600e-01 1.709045842289924622e-02 9.575930237770080566e-02 1.508376153651624918e-04 2.549803733825683594e+00 1.470027863979339600e-01 1.709045842289924622e-02 9.575930237770080566e-02 1.508376153651624918e-04
3.000000000000000000e+02 2.502767324447631836e+00 1.207494363188743591e-01 2.731131576001644135e-02 9.594699740409851074e-02 1.613011409062892199e-04 2.502767324447631836e+00 1.207494363188743591e-01 2.731131576001644135e-02 9.594699740409851074e-02 1.613011409062892199e-04
3.100000000000000000e+02 2.414037466049194336e+00 1.156538128852844238e-01 4.486914724111557007e-02 8.309856057167053223e-02 1.682603469816967845e-04 2.414037466049194336e+00 1.156538128852844238e-01 4.486914724111557007e-02 8.309856057167053223e-02 1.682603469816967845e-04
3.200000000000000000e+02 2.232392549514770508e+00 1.162141934037208557e-01 7.304164767265319824e-02 5.509151518344879150e-02 1.571555039845407009e-04 2.232392549514770508e+00 1.162141934037208557e-01 7.304164767265319824e-02 5.509151518344879150e-02 1.571555039845407009e-04
3.300000000000000000e+02 1.898186802864074707e+00 1.065451726317405701e-01 8.244287967681884766e-02 2.395222149789333344e-02 1.275774848181754351e-04 1.898186802864074707e+00 1.065451726317405701e-01 8.244287967681884766e-02 2.395222149789333344e-02 1.275774848181754351e-04
3.400000000000000000e+02 1.619709014892578125e+00 1.588186919689178467e-01 3.890357911586761475e-02 1.113174716010689735e-03 1.083385432139039040e-04 1.619709014892578125e+00 1.588186919689178467e-01 3.890357911586761475e-02 1.113174716010689735e-03 1.083385432139039040e-04
3.500000000000000000e+02 1.439240932464599609e+00 1.052558422088623047e-01 9.522999636828899384e-03 4.480309039354324341e-02 1.301934971706941724e-04 1.439240932464599609e+00 1.052558422088623047e-01 9.522999636828899384e-03 4.480309039354324341e-02 1.301934971706941724e-04
3.600000000000000000e+02 1.276247024536132812e+00 3.722465038299560547e-02 2.449694875394925475e-05 1.074209362268447876e-01 1.215022566611878574e-04 1.276247024536132812e+00 3.722465038299560547e-02 2.449694875394925475e-05 1.074209362268447876e-01 1.215022566611878574e-04
3.700000000000000000e+02 1.132708311080932617e+00 9.938785806298255920e-04 5.617972929030656815e-03 1.027409136295318604e-01 1.477323385188356042e-04 1.132708311080932617e+00 9.938785806298255920e-04 5.617972929030656815e-03 1.027409136295318604e-01 1.477323385188356042e-04
3.800000000000000000e+02 1.063725948333740234e+00 8.791262283921241760e-03 1.731156557798385620e-02 4.935728386044502258e-02 1.415761362295597792e-04 1.063725948333740234e+00 8.791262283921241760e-03 1.731156557798385620e-02 4.935728386044502258e-02 1.415761362295597792e-04
3.900000000000000000e+02 1.013673901557922363e+00 2.013078704476356506e-02 2.263089641928672791e-02 1.801236160099506378e-02 1.432191493222489953e-04 1.013673901557922363e+00 2.013078704476356506e-02 2.263089641928672791e-02 1.801236160099506378e-02 1.432191493222489953e-04
4.000000000000000000e+02 9.561740756034851074e-01 2.593525685369968414e-02 2.244215644896030426e-02 1.304049883037805557e-02 1.453397853765636683e-04 9.561740756034851074e-01 2.593525685369968414e-02 2.244215644896030426e-02 1.304049883037805557e-02 1.453397853765636683e-04
4.100000000000000000e+02 8.953922390937805176e-01 2.768028154969215393e-02 1.945046335458755493e-02 1.783928088843822479e-02 1.432533899787813425e-04 8.953922390937805176e-01 2.768028154969215393e-02 1.945046335458755493e-02 1.783928088843822479e-02 1.432533899787813425e-04
4.200000000000000000e+02 8.373095393180847168e-01 2.959764003753662109e-02 1.453526131808757782e-02 1.879562065005302429e-02 1.411027769790962338e-04 8.373095393180847168e-01 2.959764003753662109e-02 1.453526131808757782e-02 1.879562065005302429e-02 1.411027769790962338e-04
4.300000000000000000e+02 7.790467143058776855e-01 3.018708899617195129e-02 5.862715654075145721e-03 1.484263967722654343e-02 1.433090510545298457e-04 7.790467143058776855e-01 3.018708899617195129e-02 5.862715654075145721e-03 1.484263967722654343e-02 1.433090510545298457e-04
4.400000000000000000e+02 7.292055487632751465e-01 3.233688324689865112e-02 3.587094368413090706e-03 6.918069906532764435e-03 1.422393106622621417e-04 7.292055487632751465e-01 3.233688324689865112e-02 3.587094368413090706e-03 6.918069906532764435e-03 1.422393106622621417e-04
4.500000000000000000e+02 6.922610998153686523e-01 3.450731188058853149e-02 2.903368091210722923e-03 2.078857971355319023e-03 1.388728851452469826e-04 6.922610998153686523e-01 3.450731188058853149e-02 2.903368091210722923e-03 2.078857971355319023e-03 1.388728851452469826e-04
4.600000000000000000e+02 6.640060544013977051e-01 3.342315927147865295e-02 2.110107569023966789e-03 8.206071797758340836e-04 1.400526234647259116e-04 6.640060544013977051e-01 3.342315927147865295e-02 2.110107569023966789e-03 8.206071797758340836e-04 1.400526234647259116e-04
4.700000000000000000e+02 6.419155597686767578e-01 3.146339580416679382e-02 1.348220510408282280e-03 3.404728486202657223e-04 1.384714123560115695e-04 6.419155597686767578e-01 3.146339580416679382e-02 1.348220510408282280e-03 3.404728486202657223e-04 1.384714123560115695e-04
4.800000000000000000e+02 6.234772205352783203e-01 3.029022179543972015e-02 8.866176940500736237e-04 1.249554625246673822e-04 1.367109362035989761e-04 6.234772205352783203e-01 3.029022179543972015e-02 8.866176940500736237e-04 1.249554625246673822e-04 1.367109362035989761e-04
4.900000000000000000e+02 6.079348325729370117e-01 2.972668036818504333e-02 5.863939295522868633e-04 3.474354571153526194e-06 1.383830385748296976e-04 6.079348325729370117e-01 2.972668036818504333e-02 5.863939295522868633e-04 3.474354571153526194e-06 1.383830385748296976e-04
5.000000000000000000e+02 5.948414206504821777e-01 2.953282371163368225e-02 3.802614228334277868e-04 7.460349297616630793e-05 1.392932463204488158e-04 5.948414206504821777e-01 2.953282371163368225e-02 3.802614228334277868e-04 7.460349297616630793e-05 1.392932463204488158e-04
5.100000000000000000e+02 5.840111970901489258e-01 2.927878126502037048e-02 2.384859399171546102e-04 3.581484197638928890e-04 1.388644595863297582e-04 5.840111970901489258e-01 2.927878126502037048e-02 2.384859399171546102e-04 3.581484197638928890e-04 1.388644595863297582e-04
5.200000000000000000e+02 5.751069784164428711e-01 2.895293943583965302e-02 1.429893891327083111e-04 7.689810590818524361e-04 1.388869422953575850e-04 5.751069784164428711e-01 2.895293943583965302e-02 1.429893891327083111e-04 7.689810590818524361e-04 1.388869422953575850e-04
5.300000000000000000e+02 5.678412318229675293e-01 2.850890345871448517e-02 8.129228081088513136e-05 1.252521993592381477e-03 1.390527613693848252e-04 5.678412318229675293e-01 2.850890345871448517e-02 8.129228081088513136e-05 1.252521993592381477e-03 1.390527613693848252e-04
5.400000000000000000e+02 5.618597865104675293e-01 2.800143882632255554e-02 4.220678965793922544e-05 1.798758865334093571e-03 1.391385303577408195e-04 5.618597865104675293e-01 2.800143882632255554e-02 4.220678965793922544e-05 1.798758865334093571e-03 1.391385303577408195e-04
5.500000000000000000e+02 5.568985342979431152e-01 2.748776413500308990e-02 1.882396463770419359e-05 2.357234712690114975e-03 1.391328987665474415e-04 5.568985342979431152e-01 2.748776413500308990e-02 1.882396463770419359e-05 2.357234712690114975e-03 1.391328987665474415e-04
5.600000000000000000e+02 5.527216196060180664e-01 2.701188251376152039e-02 6.158534233691170812e-06 2.900530118495225906e-03 1.391357218381017447e-04 5.527216196060180664e-01 2.701188251376152039e-02 6.158534233691170812e-06 2.900530118495225906e-03 1.391357218381017447e-04
5.700000000000000000e+02 5.491344928741455078e-01 2.659403160214424133e-02 7.854594059608643875e-07 3.423998830839991570e-03 1.392032136209309101e-04 5.491344928741455078e-01 2.659403160214424133e-02 7.854594059608643875e-07 3.423998830839991570e-03 1.392032136209309101e-04
5.800000000000000000e+02 5.460144877433776855e-01 2.622071281075477600e-02 2.174792825826443732e-07 3.925187047570943832e-03 1.392749545630067587e-04 5.460144877433776855e-01 2.622071281075477600e-02 2.174792825826443732e-07 3.925187047570943832e-03 1.392749545630067587e-04
5.900000000000000000e+02 5.432602167129516602e-01 2.591115422546863556e-02 2.564284613981726579e-06 4.381982609629631042e-03 1.393804996041581035e-04 5.432602167129516602e-01 2.591115422546863556e-02 2.564284613981726579e-06 4.381982609629631042e-03 1.393804996041581035e-04
6.000000000000000000e+02 5.408130288124084473e-01 2.565381862223148346e-02 6.537040007970063016e-06 4.786846227943897247e-03 1.395015569869428873e-04 5.408130288124084473e-01 2.565381862223148346e-02 6.537040007970063016e-06 4.786846227943897247e-03 1.395015569869428873e-04
6.100000000000000000e+02 5.386205315589904785e-01 2.544096484780311584e-02 1.122962021327111870e-05 5.140697583556175232e-03 1.396212610416114330e-04 5.386205315589904785e-01 2.544096484780311584e-02 1.122962021327111870e-05 5.140697583556175232e-03 1.396212610416114330e-04
6.200000000000000000e+02 5.366524457931518555e-01 2.525744773447513580e-02 1.634992986510042101e-05 5.442668218165636063e-03 1.397522864863276482e-04 5.366524457931518555e-01 2.525744773447513580e-02 1.634992986510042101e-05 5.442668218165636063e-03 1.397522864863276482e-04
6.300000000000000000e+02 5.351031422615051270e-01 2.488878741860389709e-02 3.454809848335571587e-05 5.667766556143760681e-03 1.400215842295438051e-04 5.351031422615051270e-01 2.488878741860389709e-02 3.454809848335571587e-05 5.667766556143760681e-03 1.400215842295438051e-04
6.400000000000000000e+02 5.452231764793395996e-01 1.561507396399974823e-02 4.329861141741275787e-03 4.531700164079666138e-03 1.468339323764666915e-04 5.452231764793395996e-01 1.561507396399974823e-02 4.329861141741275787e-03 4.531700164079666138e-03 1.468339323764666915e-04
6.500000000000000000e+02 5.130219459533691406e-01 6.179966777563095093e-02 1.821792870759963989e-02 8.301153779029846191e-03 1.070050930138677359e-04 5.130219459533691406e-01 6.179966777563095093e-02 1.821792870759963989e-02 8.301153779029846191e-03 1.070050930138677359e-04
6.600000000000000000e+02 5.281114578247070312e-01 2.768654376268386841e-02 6.719670636812224984e-05 6.599551066756248474e-03 1.347402285318821669e-04 5.281114578247070312e-01 2.768654376268386841e-02 6.719670636812224984e-05 6.599551066756248474e-03 1.347402285318821669e-04
6.700000000000000000e+02 5.419486165046691895e-01 1.481046900153160095e-02 2.781197195872664452e-03 5.746997892856597900e-03 1.553227339172735810e-04 5.419486165046691895e-01 1.481046900153160095e-02 2.781197195872664452e-03 5.746997892856597900e-03 1.553227339172735810e-04
6.800000000000000000e+02 5.302076339721679688e-01 2.172065526247024536e-02 2.324576780665665865e-04 7.332537788897752762e-03 1.420588087057694793e-04 5.302076339721679688e-01 2.172065526247024536e-02 2.324576780665665865e-04 7.332537788897752762e-03 1.420588087057694793e-04
6.900000000000000000e+02 5.252428650856018066e-01 2.517748624086380005e-02 4.650025402952451259e-06 8.079432882368564606e-03 1.371349935652688146e-04 5.252428650856018066e-01 2.517748624086380005e-02 4.650025402952451259e-06 8.079432882368564606e-03 1.371349935652688146e-04
7.000000000000000000e+02 5.242943763732910156e-01 2.506041154265403748e-02 1.216721557284472510e-06 8.046747185289859772e-03 1.381503534503281116e-04 5.242943763732910156e-01 2.506041154265403748e-02 1.216721557284472510e-06 8.046747185289859772e-03 1.381503534503281116e-04
7.100000000000000000e+02 5.239986777305603027e-01 2.439353987574577332e-02 6.795220997446449474e-06 7.904008962213993073e-03 1.391975965816527605e-04 5.239986777305603027e-01 2.439353987574577332e-02 6.795220997446449474e-06 7.904008962213993073e-03 1.391975965816527605e-04
7.200000000000000000e+02 5.237972736358642578e-01 2.371479198336601257e-02 4.336156416684389114e-05 7.768052164465188980e-03 1.404634531354531646e-04 5.237972736358642578e-01 2.371479198336601257e-02 4.336156416684389114e-05 7.768052164465188980e-03 1.404634531354531646e-04
7.300000000000000000e+02 5.235499739646911621e-01 2.315765246748924255e-02 9.921472519636154175e-05 7.643329910933971405e-03 1.413946447428315878e-04 5.235499739646911621e-01 2.315765246748924255e-02 9.921472519636154175e-05 7.643329910933971405e-03 1.413946447428315878e-04
7.400000000000000000e+02 5.224921703338623047e-01 2.342473529279232025e-02 8.261440234491601586e-05 7.612267509102821350e-03 1.412954297848045826e-04 5.224921703338623047e-01 2.342473529279232025e-02 8.261440234491601586e-05 7.612267509102821350e-03 1.412954297848045826e-04
7.500000000000000000e+02 5.212076306343078613e-01 2.396459504961967468e-02 4.704256934928707778e-05 7.596871815621852875e-03 1.409215910825878382e-04 5.212076306343078613e-01 2.396459504961967468e-02 4.704256934928707778e-05 7.596871815621852875e-03 1.409215910825878382e-04
7.600000000000000000e+02 5.207545757293701172e-01 2.372856810688972473e-02 7.419964822474867105e-05 7.495548110455274582e-03 1.414853759342804551e-04 5.207545757293701172e-01 2.372856810688972473e-02 7.419964822474867105e-05 7.495548110455274582e-03 1.414853759342804551e-04
7.700000000000000000e+02 5.197527408599853516e-01 2.407417446374893188e-02 5.597184645012021065e-05 7.441605906933546066e-03 1.413577847415581346e-04 5.197527408599853516e-01 2.407417446374893188e-02 5.597184645012021065e-05 7.441605906933546066e-03 1.413577847415581346e-04
7.800000000000000000e+02 5.188955664634704590e-01 2.431180514395236969e-02 4.731338776764459908e-05 7.373798638582229614e-03 1.413762074662372470e-04 5.188955664634704590e-01 2.431180514395236969e-02 4.731338776764459908e-05 7.373798638582229614e-03 1.413762074662372470e-04
7.900000000000000000e+02 5.175536274909973145e-01 2.506274729967117310e-02 1.359694851998938248e-05 7.357606664299964905e-03 1.408069801982492208e-04 5.175536274909973145e-01 2.506274729967117310e-02 1.359694851998938248e-05 7.357606664299964905e-03 1.408069801982492208e-04
8.000000000000000000e+02 5.080902576446533203e-01 3.637667000293731689e-02 2.218741225078701973e-03 8.018026128411293030e-03 1.299773139180615544e-04 5.080902576446533203e-01 3.637667000293731689e-02 2.218741225078701973e-03 8.018026128411293030e-03 1.299773139180615544e-04
8.100000000000000000e+02 5.155397057533264160e-01 2.672749385237693787e-02 1.521033937024185434e-06 7.155776023864746094e-03 1.332457904936745763e-04 5.155397057533264160e-01 2.672749385237693787e-02 1.521033937024185434e-06 7.155776023864746094e-03 1.332457904936745763e-04
8.200000000000000000e+02 5.089815855026245117e-01 3.925803303718566895e-02 1.370620913803577423e-03 7.933349348604679108e-03 1.149238232756033540e-04 5.089815855026245117e-01 3.925803303718566895e-02 1.370620913803577423e-03 7.933349348604679108e-03 1.149238232756033540e-04
8.300000000000000000e+02 5.082889795303344727e-01 3.499133512377738953e-02 8.072827477008104324e-04 8.952075615525245667e-03 1.229255431098863482e-04 5.082889795303344727e-01 3.499133512377738953e-02 8.072827477008104324e-04 8.952075615525245667e-03 1.229255431098863482e-04
8.400000000000000000e+02 5.104767084121704102e-01 2.883716486394405365e-02 1.401002373313531280e-04 9.231369011104106903e-03 1.320595329161733389e-04 5.104767084121704102e-01 2.883716486394405365e-02 1.401002373313531280e-04 9.231369011104106903e-03 1.320595329161733389e-04
8.500000000000000000e+02 5.155310630798339844e-01 2.212039008736610413e-02 1.534752373117953539e-04 8.804555982351303101e-03 1.432448334526270628e-04 5.155310630798339844e-01 2.212039008736610413e-02 1.534752373117953539e-04 8.804555982351303101e-03 1.432448334526270628e-04
8.600000000000000000e+02 5.171771645545959473e-01 2.017871662974357605e-02 3.933667321689426899e-04 8.620826527476310730e-03 1.469755225116387010e-04 5.171771645545959473e-01 2.017871662974357605e-02 3.933667321689426899e-04 8.620826527476310730e-03 1.469755225116387010e-04
8.700000000000000000e+02 5.129305720329284668e-01 2.372585982084274292e-02 3.812497016042470932e-05 8.939687162637710571e-03 1.407843519700691104e-04 5.129305720329284668e-01 2.372585982084274292e-02 3.812497016042470932e-05 8.939687162637710571e-03 1.407843519700691104e-04
8.800000000000000000e+02 5.133497118949890137e-01 2.278339862823486328e-02 1.112496829591691494e-04 8.887932635843753815e-03 1.426134840585291386e-04 5.133497118949890137e-01 2.278339862823486328e-02 1.112496829591691494e-04 8.887932635843753815e-03 1.426134840585291386e-04
8.900000000000000000e+02 5.127168297767639160e-01 2.291106432676315308e-02 1.023992590489797294e-04 8.970432914793491364e-03 1.425223890691995621e-04 5.127168297767639160e-01 2.291106432676315308e-02 1.023992590489797294e-04 8.970432914793491364e-03 1.425223890691995621e-04
9.000000000000000000e+02 5.125659108161926270e-01 2.254596166312694550e-02 1.290483487537130713e-04 9.053788147866725922e-03 1.432162971468642354e-04 5.125659108161926270e-01 2.254596166312694550e-02 1.290483487537130713e-04 9.053788147866725922e-03 1.432162971468642354e-04
9.100000000000000000e+02 5.116021037101745605e-01 2.298732288181781769e-02 9.110273094847798347e-05 9.227205999195575714e-03 1.421710767317563295e-04 5.116021037101745605e-01 2.298732288181781769e-02 9.110273094847798347e-05 9.227205999195575714e-03 1.421710767317563295e-04
9.200000000000000000e+02 5.111963152885437012e-01 2.286595106124877930e-02 9.254719043383374810e-05 9.382778778672218323e-03 1.421924098394811153e-04 5.111963152885437012e-01 2.286595106124877930e-02 9.254719043383374810e-05 9.382778778672218323e-03 1.421924098394811153e-04
9.300000000000000000e+02 5.103545784950256348e-01 2.319174073636531830e-02 6.560968904523178935e-05 9.599463082849979401e-03 1.412387500749900937e-04 5.103545784950256348e-01 2.319174073636531830e-02 6.560968904523178935e-05 9.599463082849979401e-03 1.412387500749900937e-04
9.400000000000000000e+02 5.062027573585510254e-01 2.782222069799900055e-02 6.069198207114823163e-05 1.016026921570301056e-02 1.326506317127496004e-04 5.062027573585510254e-01 2.782222069799900055e-02 6.069198207114823163e-05 1.016026921570301056e-02 1.326506317127496004e-04
9.500000000000000000e+02 5.275081992149353027e-01 8.716252446174621582e-02 1.668967120349407196e-02 1.167050842195749283e-02 6.710207526339218020e-05 5.275081992149353027e-01 8.716252446174621582e-02 1.668967120349407196e-02 1.167050842195749283e-02 6.710207526339218020e-05
9.600000000000000000e+02 5.680899620056152344e-01 2.550627570599317551e-03 8.074176497757434845e-03 7.133059669286012650e-03 2.227699442300945520e-04 5.680899620056152344e-01 2.550627570599317551e-03 8.074176497757434845e-03 7.133059669286012650e-03 2.227699442300945520e-04
9.700000000000000000e+02 5.051752924919128418e-01 3.203570470213890076e-02 1.328406797256320715e-04 1.161997579038143158e-02 1.160819956567138433e-04 5.051752924919128418e-01 3.203570470213890076e-02 1.328406797256320715e-04 1.161997579038143158e-02 1.160819956567138433e-04
9.800000000000000000e+02 5.047372579574584961e-01 2.789403498172760010e-02 2.786442746582906693e-05 1.272557862102985382e-02 1.224726147484034300e-04 5.047372579574584961e-01 2.789403498172760010e-02 2.786442746582906693e-05 1.272557862102985382e-02 1.224726147484034300e-04
9.900000000000000000e+02 5.167058110237121582e-01 1.367718446999788284e-02 8.273138082586228848e-04 1.174475718289613724e-02 1.600409304955974221e-04 5.167058110237121582e-01 1.367718446999788284e-02 8.273138082586228848e-04 1.174475718289613724e-02 1.600409304955974221e-04
1.000000000000000000e+03 5.090853571891784668e-01 1.878733932971954346e-02 2.315547899343073368e-04 1.261895708739757538e-02 1.419338077539578080e-04 5.090853571891784668e-01 1.878733932971954346e-02 2.315547899343073368e-04 1.261895708739757538e-02 1.419338077539578080e-04
1.010000000000000000e+03 5.087202191352844238e-01 1.825837790966033936e-02 2.661961771082133055e-04 1.307033374905586243e-02 1.413776335539296269e-04 5.087202191352844238e-01 1.825837790966033936e-02 2.661961771082133055e-04 1.307033374905586243e-02 1.413776335539296269e-04
1.020000000000000000e+03 5.097259879112243652e-01 1.635296083986759186e-02 4.154132620897144079e-04 1.334302686154842377e-02 1.449477131245657802e-04 5.097259879112243652e-01 1.635296083986759186e-02 4.154132620897144079e-04 1.334302686154842377e-02 1.449477131245657802e-04
1.030000000000000000e+03 5.090881586074829102e-01 1.585783809423446655e-02 4.249934281688183546e-04 1.393467187881469727e-02 1.437932369299232960e-04 5.090881586074829102e-01 1.585783809423446655e-02 4.249934281688183546e-04 1.393467187881469727e-02 1.437932369299232960e-04
1.040000000000000000e+03 5.081713199615478516e-01 1.551882456988096237e-02 4.161935357842594385e-04 1.462566573172807693e-02 1.414485159330070019e-04 5.081713199615478516e-01 1.551882456988096237e-02 4.161935357842594385e-04 1.462566573172807693e-02 1.414485159330070019e-04
