# step, loss_train, loss_test, metrics_test
1.000000000000000000e+02 2.073289602994918823e-01 3.901947140693664551e-01 2.494332492351531982e-01 3.530868291854858398e-01 3.098445534706115723e-01 1.060118198394775391e+00 2.073289602994918823e-01 3.901947140693664551e-01 2.494332492351531982e-01 3.530868291854858398e-01 3.098445534706115723e-01 1.060118198394775391e+00
1.100000000000000000e+02 1.831006258726119995e-01 4.063747823238372803e-01 2.218678593635559082e-01 3.327863216400146484e-01 3.347981572151184082e-01 9.219873547554016113e-01 1.831006258726119995e-01 4.063747823238372803e-01 2.218678593635559082e-01 3.327863216400146484e-01 3.347981572151184082e-01 9.219873547554016113e-01
1.200000000000000000e+02 1.550528705120086670e-01 3.626074194908142090e-01 2.088856846094131470e-01 3.224101662635803223e-01 3.498473465442657471e-01 8.225069642066955566e-01 1.550528705120086670e-01 3.626074194908142090e-01 2.088856846094131470e-01 3.224101662635803223e-01 3.498473465442657471e-01 8.225069642066955566e-01
1.300000000000000000e+02 1.748318076133728027e-01 3.701236248016357422e-01 1.979223638772964478e-01 2.992728352546691895e-01 3.543400168418884277e-01 6.158725619316101074e-01 1.748318076133728027e-01 3.701236248016357422e-01 1.979223638772964478e-01 2.992728352546691895e-01 3.543400168418884277e-01 6.158725619316101074e-01
1.400000000000000000e+02 3.248083889484405518e-01 4.354751110076904297e-01 2.148478031158447266e-01 2.754715383052825928e-01 3.970743119716644287e-01 3.823466002941131592e-01 3.248083889484405518e-01 4.354751110076904297e-01 2.148478031158447266e-01 2.754715383052825928e-01 3.970743119716644287e-01 3.823466002941131592e-01
1.500000000000000000e+02 3.722092211246490479e-01 1.719644814729690552e-01 2.346798330545425415e-01 2.476891279220581055e-01 2.888814210891723633e-01 2.154489606618881226e-01 3.722092211246490479e-01 1.719644814729690552e-01 2.346798330545425415e-01 2.476891279220581055e-01 2.888814210891723633e-01 2.154489606618881226e-01
1.600000000000000000e+02 3.993532359600067139e-01 1.327881515026092529e-01 2.910381257534027100e-01 2.493453174829483032e-01 2.437211126089096069e-01 1.131365075707435608e-01 3.993532359600067139e-01 1.327881515026092529e-01 2.910381257534027100e-01 2.493453174829483032e-01 2.437211126089096069e-01 1.131365075707435608e-01
1.700000000000000000e+02 3.037297427654266357e-01 1.250473409891128540e-01 3.166724443435668945e-01 2.358653098344802856e-01 2.510239779949188232e-01 1.068892553448677063e-01 3.037297427654266357e-01 1.250473409891128540e-01 3.166724443435668945e-01 2.358653098344802856e-01 2.510239779949188232e-01 1.068892553448677063e-01
1.800000000000000000e+02 2.725353240966796875e-01 1.076295599341392517e-01 3.101032376289367676e-01 2.285354435443878174e-01 2.524981498718261719e-01 1.123789474368095398e-01 2.725353240966796875e-01 1.076295599341392517e-01 3.101032376289367676e-01 2.285354435443878174e-01 2.524981498718261719e-01 1.123789474368095398e-01
1.900000000000000000e+02 2.583037018775939941e-01 1.123288720846176147e-01 3.008891940116882324e-01 2.345802187919616699e-01 2.396568059921264648e-01 9.440232068300247192e-02 2.583037018775939941e-01 1.123288720846176147e-01 3.008891940116882324e-01 2.345802187919616699e-01 2.396568059921264648e-01 9.440232068300247192e-02
2.000000000000000000e+02 2.456079423427581787e-01 1.030410826206207275e-01 2.844222784042358398e-01 2.354637384414672852e-01 2.415873259305953979e-01 9.722600877285003662e-02 2.456079423427581787e-01 1.030410826206207275e-01 2.844222784042358398e-01 2.354637384414672852e-01 2.415873259305953979e-01 9.722600877285003662e-02
2.100000000000000000e+02 2.403917908668518066e-01 9.985806047916412354e-02 2.722678184509277344e-01 2.363131046295166016e-01 2.394358515739440918e-01 9.378536045551300049e-02 2.403917908668518066e-01 9.985806047916412354e-02 2.722678184509277344e-01 2.363131046295166016e-01 2.394358515739440918e-01 9.378536045551300049e-02
2.200000000000000000e+02 2.423240840435028076e-01 9.655393660068511963e-02 2.632737159729003906e-01 2.368778735399246216e-01 2.332767695188522339e-01 8.810935914516448975e-02 2.423240840435028076e-01 9.655393660068511963e-02 2.632737159729003906e-01 2.368778735399246216e-01 2.332767695188522339e-01 8.810935914516448975e-02
2.300000000000000000e+02 2.450479865074157715e-01 8.897847682237625122e-02 2.546542882919311523e-01 2.358258217573165894e-01 2.294455468654632568e-01 8.716193586587905884e-02 2.450479865074157715e-01 8.897847682237625122e-02 2.546542882919311523e-01 2.358258217573165894e-01 2.294455468654632568e-01 8.716193586587905884e-02
2.400000000000000000e+02 2.445539236068725586e-01 8.604855835437774658e-02 2.481330484151840210e-01 2.352988570928573608e-01 2.255830019712448120e-01 8.397218585014343262e-02 2.445539236068725586e-01 8.604855835437774658e-02 2.481330484151840210e-01 2.352988570928573608e-01 2.255830019712448120e-01 8.397218585014343262e-02
2.500000000000000000e+02 2.433129549026489258e-01 8.329236507415771484e-02 2.415782511234283447e-01 2.344465255737304688e-01 2.229554802179336548e-01 8.170446008443832397e-02 2.433129549026489258e-01 8.329236507415771484e-02 2.415782511234283447e-01 2.344465255737304688e-01 2.229554802179336548e-01 8.170446008443832397e-02
2.600000000000000000e+02 2.436232566833496094e-01 7.998485118150711060e-02 2.347569912672042847e-01 2.336823493242263794e-01 2.201118022203445435e-01 7.970018684864044189e-02 2.436232566833496094e-01 7.998485118150711060e-02 2.347569912672042847e-01 2.336823493242263794e-01 2.201118022203445435e-01 7.970018684864044189e-02
2.700000000000000000e+02 2.431660443544387817e-01 7.770647853612899780e-02 2.278785556554794312e-01 2.330187857151031494e-01 2.176785171031951904e-01 7.764226198196411133e-02 2.431660443544387817e-01 7.770647853612899780e-02 2.278785556554794312e-01 2.330187857151031494e-01 2.176785171031951904e-01 7.764226198196411133e-02
2.800000000000000000e+02 2.427097558975219727e-01 7.523628324270248413e-02 2.210156321525573730e-01 2.321543991565704346e-01 2.156247347593307495e-01 7.609730213880538940e-02 2.427097558975219727e-01 7.523628324270248413e-02 2.210156321525573730e-01 2.321543991565704346e-01 2.156247347593307495e-01 7.609730213880538940e-02
2.900000000000000000e+02 2.418748438358306885e-01 7.329661399126052856e-02 2.143760621547698975e-01 2.311511337757110596e-01 2.137536406517028809e-01 7.454579323530197144e-02 2.418748438358306885e-01 7.329661399126052856e-02 2.143760621547698975e-01 2.311511337757110596e-01 2.137536406517028809e-01 7.454579323530197144e-02
3.000000000000000000e+02 2.409471124410629272e-01 7.149689644575119019e-02 2.077122330665588379e-01 2.299376279115676880e-01 2.121446877717971802e-01 7.325392216444015503e-02 2.409471124410629272e-01 7.149689644575119019e-02 2.077122330665588379e-01 2.299376279115676880e-01 2.121446877717971802e-01 7.325392216444015503e-02
3.100000000000000000e+02 2.399349212646484375e-01 6.993903964757919312e-02 2.009650319814682007e-01 2.285679280757904053e-01 2.107391059398651123e-01 7.211460918188095093e-02 2.399349212646484375e-01 6.993903964757919312e-02 2.009650319814682007e-01 2.285679280757904053e-01 2.107391059398651123e-01 7.211460918188095093e-02
3.200000000000000000e+02 2.389183044433593750e-01 6.851354986429214478e-02 1.941412091255187988e-01 2.270460277795791626e-01 2.094996124505996704e-01 7.113599777221679688e-02 2.389183044433593750e-01 6.851354986429214478e-02 1.941412091255187988e-01 2.270460277795791626e-01 2.094996124505996704e-01 7.113599777221679688e-02
3.300000000000000000e+02 2.377777993679046631e-01 6.724297255277633667e-02 1.872696131467819214e-01 2.253655940294265747e-01 2.084639817476272583e-01 7.031477242708206177e-02 2.377777993679046631e-01 6.724297255277633667e-02 1.872696131467819214e-01 2.253655940294265747e-01 2.084639817476272583e-01 7.031477242708206177e-02
3.400000000000000000e+02 2.365620285272598267e-01 6.610593199729919434e-02 1.803762316703796387e-01 2.235327512025833130e-01 2.075736671686172485e-01 6.961639970541000366e-02 2.365620285272598267e-01 6.610593199729919434e-02 1.803762316703796387e-01 2.235327512025833130e-01 2.075736671686172485e-01 6.961639970541000366e-02
3.500000000000000000e+02 2.352466136217117310e-01 6.507692486047744751e-02 1.734737157821655273e-01 2.215486317873001099e-01 2.068333923816680908e-01 6.904619187116622925e-02 2.352466136217117310e-01 6.507692486047744751e-02 1.734737157821655273e-01 2.215486317873001099e-01 2.068333923816680908e-01 6.904619187116622925e-02
3.600000000000000000e+02 2.338131964206695557e-01 6.415649503469467163e-02 1.665910035371780396e-01 2.194253653287887573e-01 2.062246352434158325e-01 6.857812404632568359e-02 2.338131964206695557e-01 6.415649503469467163e-02 1.665910035371780396e-01 2.194253653287887573e-01 2.062246352434158325e-01 6.857812404632568359e-02
3.700000000000000000e+02 2.322498559951782227e-01 6.332471966743469238e-02 1.597508788108825684e-01 2.171670794486999512e-01 2.057399153709411621e-01 6.820769608020782471e-02 2.322498559951782227e-01 6.332471966743469238e-02 1.597508788108825684e-01 2.171670794486999512e-01 2.057399153709411621e-01 6.820769608020782471e-02
3.800000000000000000e+02 2.305476069450378418e-01 6.257271766662597656e-02 1.529795229434967041e-01 2.147838175296783447e-01 2.053644061088562012e-01 6.791899353265762329e-02 2.305476069450378418e-01 6.257271766662597656e-02 1.529795229434967041e-01 2.147838175296783447e-01 2.053644061088562012e-01 6.791899353265762329e-02
3.900000000000000000e+02 2.286936342716217041e-01 6.188902258872985840e-02 1.463061571121215820e-01 2.122860401868820190e-01 2.050874680280685425e-01 6.770029664039611816e-02 2.286936342716217041e-01 6.188902258872985840e-02 1.463061571121215820e-01 2.122860401868820190e-01 2.050874680280685425e-01 6.770029664039611816e-02
4.000000000000000000e+02 2.266775965690612793e-01 6.126427650451660156e-02 1.397617608308792114e-01 2.096861004829406738e-01 2.048958092927932739e-01 6.753696501255035400e-02 2.266775965690612793e-01 6.126427650451660156e-02 1.397617608308792114e-01 2.096861004829406738e-01 2.048958092927932739e-01 6.753696501255035400e-02
4.100000000000000000e+02 2.244914025068283081e-01 6.068802997469902039e-02 1.333784312009811401e-01 2.069998234510421753e-01 2.047761976718902588e-01 6.741431355476379395e-02 2.244914025068283081e-01 6.068802997469902039e-02 1.333784312009811401e-01 2.069998234510421753e-01 2.047761976718902588e-01 6.741431355476379395e-02
4.200000000000000000e+02 2.221303880214691162e-01 6.014942005276679993e-02 1.271874010562896729e-01 2.042442113161087036e-01 2.047143280506134033e-01 6.731675565242767334e-02 2.221303880214691162e-01 6.014942005276679993e-02 1.271874010562896729e-01 2.042442113161087036e-01 2.047143280506134033e-01 6.731675565242767334e-02
4.300000000000000000e+02 2.195914834737777710e-01 5.963867902755737305e-02 1.212194710969924927e-01 2.014383226633071899e-01 2.046954482793807983e-01 6.722752004861831665e-02 2.195914834737777710e-01 5.963867902755737305e-02 1.212194710969924927e-01 2.014383226633071899e-01 2.046954482793807983e-01 6.722752004861831665e-02
4.400000000000000000e+02 2.168748825788497925e-01 5.914587154984474182e-02 1.155023202300071716e-01 1.986020505428314209e-01 2.047053128480911255e-01 6.713134050369262695e-02 2.168748825788497925e-01 5.914587154984474182e-02 1.155023202300071716e-01 1.986020505428314209e-01 2.047053128480911255e-01 6.713134050369262695e-02
4.500000000000000000e+02 2.139847427606582642e-01 5.866162851452827454e-02 1.100591123104095459e-01 1.957542896270751953e-01 2.047289460897445679e-01 6.701241433620452881e-02 2.139847427606582642e-01 5.866162851452827454e-02 1.100591123104095459e-01 1.957542896270751953e-01 2.047289460897445679e-01 6.701241433620452881e-02
4.600000000000000000e+02 2.109282463788986206e-01 5.817776545882225037e-02 1.049066409468650818e-01 1.929126977920532227e-01 2.047534286975860596e-01 6.685771048069000244e-02 2.109282463788986206e-01 5.817776545882225037e-02 1.049066409468650818e-01 1.929126977920532227e-01 2.047534286975860596e-01 6.685771048069000244e-02
4.700000000000000000e+02 2.077145874500274658e-01 5.768749490380287170e-02 1.000549122691154480e-01 1.900908946990966797e-01 2.047671377658843994e-01 6.665630638599395752e-02 2.077145874500274658e-01 5.768749490380287170e-02 1.000549122691154480e-01 1.900908946990966797e-01 2.047671377658843994e-01 6.665630638599395752e-02
4.800000000000000000e+02 2.043556571006774902e-01 5.718656256794929504e-02 9.550646692514419556e-02 1.872987598180770874e-01 2.047612071037292480e-01 6.639993190765380859e-02 2.043556571006774902e-01 5.718656256794929504e-02 9.550646692514419556e-02 1.872987598180770874e-01 2.047612071037292480e-01 6.639993190765380859e-02
4.900000000000000000e+02 2.008640170097351074e-01 5.667184293270111084e-02 9.125649183988571167e-02 1.845414042472839355e-01 2.047289460897445679e-01 6.608434021472930908e-02 2.008640170097351074e-01 5.667184293270111084e-02 9.125649183988571167e-02 1.845414042472839355e-01 2.047289460897445679e-01 6.608434021472930908e-02
5.000000000000000000e+02 1.972527354955673218e-01 5.614191293716430664e-02 8.729428052902221680e-02 1.818193048238754272e-01 2.046660482883453369e-01 6.570779532194137573e-02 1.972527354955673218e-01 5.614191293716430664e-02 8.729428052902221680e-02 1.818193048238754272e-01 2.046660482883453369e-01 6.570779532194137573e-02
5.100000000000000000e+02 1.935317963361740112e-01 5.559680610895156860e-02 8.360400050878524780e-02 1.791289746761322021e-01 2.045725584030151367e-01 6.527239829301834106e-02 1.935317963361740112e-01 5.559680610895156860e-02 8.360400050878524780e-02 1.791289746761322021e-01 2.045725584030151367e-01 6.527239829301834106e-02
5.200000000000000000e+02 1.897107213735580444e-01 5.503654107451438904e-02 8.016654103994369507e-02 1.764632612466812134e-01 2.044489383697509766e-01 6.478197872638702393e-02 1.897107213735580444e-01 5.503654107451438904e-02 8.016654103994369507e-02 1.764632612466812134e-01 2.044489383697509766e-01 6.478197872638702393e-02
5.300000000000000000e+02 1.857923120260238647e-01 5.446137115359306335e-02 7.696036249399185181e-02 1.738132983446121216e-01 2.043004631996154785e-01 6.424326449632644653e-02 1.857923120260238647e-01 5.446137115359306335e-02 7.696036249399185181e-02 1.738132983446121216e-01 2.043004631996154785e-01 6.424326449632644653e-02
5.400000000000000000e+02 1.817756444215774536e-01 5.387011915445327759e-02 7.396335154771804810e-02 1.711690276861190796e-01 2.041329741477966309e-01 6.366444379091262817e-02 1.817756444215774536e-01 5.387011915445327759e-02 7.396335154771804810e-02 1.711690276861190796e-01 2.041329741477966309e-01 6.366444379091262817e-02
5.500000000000000000e+02 1.776520311832427979e-01 5.325964465737342834e-02 7.115256041288375854e-02 1.685204654932022095e-01 2.039554417133331299e-01 6.305567175149917603e-02 1.776520311832427979e-01 5.325964465737342834e-02 7.115256041288375854e-02 1.685204654932022095e-01 2.039554417133331299e-01 6.305567175149917603e-02
5.600000000000000000e+02 1.734062433242797852e-01 5.262337625026702881e-02 6.850568950176239014e-02 1.658582389354705811e-01 2.037784159183502197e-01 6.242816895246505737e-02 1.734062433242797852e-01 5.262337625026702881e-02 6.850568950176239014e-02 1.658582389354705811e-01 2.037784159183502197e-01 6.242816895246505737e-02
5.700000000000000000e+02 1.690097302198410034e-01 5.195239186286926270e-02 6.600043177604675293e-02 1.631754934787750244e-01 2.036166191101074219e-01 6.179535388946533203e-02 1.690097302198410034e-01 5.195239186286926270e-02 6.600043177604675293e-02 1.631754934787750244e-01 2.036166191101074219e-01 6.179535388946533203e-02
5.800000000000000000e+02 1.644244790077209473e-01 5.123325064778327942e-02 6.361597031354904175e-02 1.604664325714111328e-01 2.034853994846343994e-01 6.117124855518341064e-02 1.644244790077209473e-01 5.123325064778327942e-02 6.361597031354904175e-02 1.604664325714111328e-01 2.034853994846343994e-01 6.117124855518341064e-02
5.900000000000000000e+02 1.595983803272247314e-01 5.044952407479286194e-02 6.133260205388069153e-02 1.577285379171371460e-01 2.034028023481369019e-01 6.057119742035865784e-02 1.595983803272247314e-01 5.044952407479286194e-02 6.133260205388069153e-02 1.577285379171371460e-01 2.034028023481369019e-01 6.057119742035865784e-02
6.000000000000000000e+02 1.544658541679382324e-01 4.958573356270790100e-02 5.913331359624862671e-02 1.549609303474426270e-01 2.033860385417938232e-01 6.000934913754463196e-02 1.544658541679382324e-01 4.958573356270790100e-02 5.913331359624862671e-02 1.549609303474426270e-01 2.033860385417938232e-01 6.000934913754463196e-02
6.100000000000000000e+02 1.489502936601638794e-01 4.863179847598075867e-02 5.700485408306121826e-02 1.521652191877365112e-01 2.034490406513214111e-01 5.949639901518821716e-02 1.489502936601638794e-01 4.863179847598075867e-02 5.700485408306121826e-02 1.521652191877365112e-01 2.034490406513214111e-01 5.949639901518821716e-02
6.200000000000000000e+02 1.429685801267623901e-01 4.759692028164863586e-02 5.493896082043647766e-02 1.493430882692337036e-01 2.035965621471405029e-01 5.903409793972969055e-02 1.429685801267623901e-01 4.759692028164863586e-02 5.493896082043647766e-02 1.493430882692337036e-01 2.035965621471405029e-01 5.903409793972969055e-02
6.300000000000000000e+02 1.364528089761734009e-01 4.652297496795654297e-02 5.293340981006622314e-02 1.464923918247222900e-01 2.038117200136184692e-01 5.860920622944831848e-02 1.364528089761734009e-01 4.652297496795654297e-02 5.293340981006622314e-02 1.464923918247222900e-01 2.038117200136184692e-01 5.860920622944831848e-02
6.400000000000000000e+02 1.293939799070358276e-01 4.549503326416015625e-02 5.099217221140861511e-02 1.436010748147964478e-01 2.040292024612426758e-01 5.818639695644378662e-02 1.293939799070358276e-01 4.549503326416015625e-02 5.099217221140861511e-02 1.436010748147964478e-01 2.040292024612426758e-01 5.818639695644378662e-02
6.500000000000000000e+02 1.231153532862663269e-01 4.428112879395484924e-02 4.915380105376243591e-02 1.405225545167922974e-01 2.033876925706863403e-01 5.780618265271186829e-02 1.231153532862663269e-01 4.428112879395484924e-02 4.915380105376243591e-02 1.405225545167922974e-01 2.033876925706863403e-01 5.780618265271186829e-02
6.600000000000000000e+02 1.945583671331405640e-01 4.589590802788734436e-02 4.937132075428962708e-02 1.374373137950897217e-01 1.863727122545242310e-01 5.742501467466354370e-02 1.945583671331405640e-01 4.589590802788734436e-02 4.937132075428962708e-02 1.374373137950897217e-01 1.863727122545242310e-01 5.742501467466354370e-02
6.700000000000000000e+02 1.053484529256820679e-01 5.181908607482910156e-02 4.734583944082260132e-02 1.375606060028076172e-01 2.129999548196792603e-01 5.457526445388793945e-02 1.053484529256820679e-01 5.181908607482910156e-02 4.734583944082260132e-02 1.375606060028076172e-01 2.129999548196792603e-01 5.457526445388793945e-02
6.800000000000000000e+02 1.055088341236114502e-01 4.364062100648880005e-02 4.597627744078636169e-02 1.332389712333679199e-01 1.984851807355880737e-01 5.358323827385902405e-02 1.055088341236114502e-01 4.364062100648880005e-02 4.597627744078636169e-02 1.332389712333679199e-01 1.984851807355880737e-01 5.358323827385902405e-02
6.900000000000000000e+02 9.291207790374755859e-02 4.643923044204711914e-02 4.306727647781372070e-02 1.287125796079635620e-01 2.007970064878463745e-01 5.325542017817497253e-02 9.291207790374755859e-02 4.643923044204711914e-02 4.306727647781372070e-02 1.287125796079635620e-01 2.007970064878463745e-01 5.325542017817497253e-02
7.000000000000000000e+02 8.483501523733139038e-02 4.866166040301322937e-02 4.088662192225456238e-02 1.250702887773513794e-01 2.008889466524124146e-01 5.201063305139541626e-02 8.483501523733139038e-02 4.866166040301322937e-02 4.088662192225456238e-02 1.250702887773513794e-01 2.008889466524124146e-01 5.201063305139541626e-02
7.100000000000000000e+02 8.559160679578781128e-02 4.749808087944984436e-02 3.959077596664428711e-02 1.222507208585739136e-01 1.935112625360488892e-01 4.970714449882507324e-02 8.559160679578781128e-02 4.749808087944984436e-02 3.959077596664428711e-02 1.222507208585739136e-01 1.935112625360488892e-01 4.970714449882507324e-02
7.200000000000000000e+02 7.780206948518753052e-02 5.024280026555061340e-02 3.804480656981468201e-02 1.193751469254493713e-01 1.906715780496597290e-01 4.719903320074081421e-02 7.780206948518753052e-02 5.024280026555061340e-02 3.804480656981468201e-02 1.193751469254493713e-01 1.906715780496597290e-01 4.719903320074081421e-02
7.300000000000000000e+02 7.249003648757934570e-02 5.251824855804443359e-02 3.627490624785423279e-02 1.164501383900642395e-01 1.863588094711303711e-01 4.473444074392318726e-02 7.249003648757934570e-02 5.251824855804443359e-02 3.627490624785423279e-02 1.164501383900642395e-01 1.863588094711303711e-01 4.473444074392318726e-02
7.400000000000000000e+02 6.892175972461700439e-02 5.428070574998855591e-02 3.462757915258407593e-02 1.137679964303970337e-01 1.804796308279037476e-01 4.211205989122390747e-02 6.892175972461700439e-02 5.428070574998855591e-02 3.462757915258407593e-02 1.137679964303970337e-01 1.804796308279037476e-01 4.211205989122390747e-02
7.500000000000000000e+02 6.619017571210861206e-02 5.630135536193847656e-02 3.311935067176818848e-02 1.112904623150825500e-01 1.735308170318603516e-01 3.920945897698402405e-02 6.619017571210861206e-02 5.630135536193847656e-02 3.311935067176818848e-02 1.112904623150825500e-01 1.735308170318603516e-01 3.920945897698402405e-02
7.600000000000000000e+02 6.391044706106185913e-02 5.851639062166213989e-02 3.168619796633720398e-02 1.090607494115829468e-01 1.660354882478713989e-01 3.626939281821250916e-02 6.391044706106185913e-02 5.851639062166213989e-02 3.168619796633720398e-02 1.090607494115829468e-01 1.660354882478713989e-01 3.626939281821250916e-02
7.700000000000000000e+02 6.126365438103675842e-02 6.151299923658370972e-02 3.032693266868591309e-02 1.070115566253662109e-01 1.585265249013900757e-01 3.332145884633064270e-02 6.126365438103675842e-02 6.151299923658370972e-02 3.032693266868591309e-02 1.070115566253662109e-01 1.585265249013900757e-01 3.332145884633064270e-02
7.800000000000000000e+02 5.960894003510475159e-02 6.458511948585510254e-02 2.913344837725162506e-02 1.052512601017951965e-01 1.504268199205398560e-01 3.038731031119823456e-02 5.960894003510475159e-02 6.458511948585510254e-02 2.913344837725162506e-02 1.052512601017951965e-01 1.504268199205398560e-01 3.038731031119823456e-02
7.900000000000000000e+02 5.459568277001380920e-02 7.245644181966781616e-02 2.802605368196964264e-02 1.034597009420394897e-01 1.456476449966430664e-01 2.758519910275936127e-02 5.459568277001380920e-02 7.245644181966781616e-02 2.802605368196964264e-02 1.034597009420394897e-01 1.456476449966430664e-01 2.758519910275936127e-02
8.000000000000000000e+02 1.413111835718154907e-01 7.217151671648025513e-02 2.964073792099952698e-02 1.040791124105453491e-01 1.156532466411590576e-01 2.104792185127735138e-02 1.413111835718154907e-01 7.217151671648025513e-02 2.964073792099952698e-02 1.040791124105453491e-01 1.156532466411590576e-01 2.104792185127735138e-02
8.100000000000000000e+02 5.297360196709632874e-02 8.571979403495788574e-02 2.985971793532371521e-02 1.057507544755935669e-01 1.322348415851593018e-01 2.040783688426017761e-02 5.297360196709632874e-02 8.571979403495788574e-02 2.985971793532371521e-02 1.057507544755935669e-01 1.322348415851593018e-01 2.040783688426017761e-02
8.200000000000000000e+02 8.569385111331939697e-02 6.849566847085952759e-02 2.775569446384906769e-02 1.051893532276153564e-01 1.116939187049865723e-01 1.928827166557312012e-02 8.569385111331939697e-02 6.849566847085952759e-02 2.775569446384906769e-02 1.051893532276153564e-01 1.116939187049865723e-01 1.928827166557312012e-02
8.300000000000000000e+02 5.399942770600318909e-02 8.247998356819152832e-02 2.739563211798667908e-02 1.024395972490310669e-01 1.164868399500846863e-01 1.815809495747089386e-02 5.399942770600318909e-02 8.247998356819152832e-02 2.739563211798667908e-02 1.024395972490310669e-01 1.164868399500846863e-01 1.815809495747089386e-02
8.400000000000000000e+02 6.304422765970230103e-02 7.751383632421493530e-02 2.767835371196269989e-02 1.022413298487663269e-01 1.037250161170959473e-01 1.589028351008892059e-02 6.304422765970230103e-02 7.751383632421493530e-02 2.767835371196269989e-02 1.022413298487663269e-01 1.037250161170959473e-01 1.589028351008892059e-02
8.500000000000000000e+02 5.542596057057380676e-02 8.212468773126602173e-02 2.809994295239448547e-02 1.021095588803291321e-01 1.001124605536460876e-01 1.436397526413202286e-02 5.542596057057380676e-02 8.212468773126602173e-02 2.809994295239448547e-02 1.021095588803291321e-01 1.001124605536460876e-01 1.436397526413202286e-02
8.600000000000000000e+02 5.753156542778015137e-02 8.120812475681304932e-02 2.827630937099456787e-02 1.023856550455093384e-01 9.301944077014923096e-02 1.291149202734231949e-02 5.753156542778015137e-02 8.120812475681304932e-02 2.827630937099456787e-02 1.023856550455093384e-01 9.301944077014923096e-02 1.291149202734231949e-02
8.700000000000000000e+02 5.544487759470939636e-02 8.206231892108917236e-02 2.879429608583450317e-02 1.026509627699851990e-01 8.805780857801437378e-02 1.171088032424449921e-02 5.544487759470939636e-02 8.206231892108917236e-02 2.879429608583450317e-02 1.026509627699851990e-01 8.805780857801437378e-02 1.171088032424449921e-02
8.800000000000000000e+02 5.543302744626998901e-02 8.157883584499359131e-02 2.933084405958652496e-02 1.028435528278350830e-01 8.250731229782104492e-02 1.059944648295640945e-02 5.543302744626998901e-02 8.157883584499359131e-02 2.933084405958652496e-02 1.028435528278350830e-01 8.250731229782104492e-02 1.059944648295640945e-02
